ward,date_diff,case_status
17,63094000,Closed
4,60378000,Closed
20,1000,Closed
18,7537000,Closed
20,1000,Closed
6,1000,Closed
18,1000,Closed
18,77645000,Closed
9,1000,Closed
17,1000,Closed
5,49932000,Closed
20,12000,Closed
12,20950000,Closed
21,2000,Closed
5,2000,Closed
20,155000,Closed
19,1000,Closed
9,428799000,Closed
16,73023000,Closed
18,77225000,Closed
18,1000,Closed
20,1000,Closed
21,342000,Closed
21,2000,Closed
1,174026000,Closed
19,1000,Closed
17,104359000,Closed
15,89715000,Closed
18,86024000,Closed
18,2000,Closed
22,2669000,Closed
16,1000,Closed
18,1000,Closed
1,1000,Closed
19,75459000,Closed
1,2000,Closed
1,1000,Closed
20,13517000,Closed
20,84337000,Closed
3,29980000,Closed
21,1779066000,Closed
19,1000,Closed
19,77810000,Closed
18,169872000,Closed
20,1000,Closed
3,502599000,Closed
3,3053000,Closed
3,5207000,Closed
21,67184000,Closed
10,70018000,Closed
3,71375000,Closed
20,1000,Closed
9,1000,Closed
18,1000,Closed
12,75624000,Closed
20,1000,Closed
21,302171000,Closed
6,683000,Closed
19,2000,Closed
4,151753000,Closed
8,339312000,Closed
20,365000,Closed
21,1000,Closed
21,72000,Closed
3,97438000,Closed
18,11729000,Closed
16,90408000,Closed
18,1000,Closed
4,12053000,Closed
20,280688000,Closed
2,1000,Closed
21,2000,Closed
21,231121000,Closed
22,65890000,Closed
21,2000,Closed
6,22633000,Closed
18,2000,Closed
19,1000,Closed
3,140412000,Closed
22,256970000,Closed
9,192702000,Closed
21,42875000,Closed
1,1000,Closed
8,1000,Closed
12,168000,Closed
16,1000,Closed
14,1000,Closed
1,1000,Closed
5,1000,Closed
21,1000,Closed
3,886348000,Closed
8,16519000,Closed
3,581490000,Closed
18,1000,Closed
20,1000,Closed
1,1000,Closed
5,253394000,Closed
3,62480000,Closed
17,1000,Closed
20,1000,Closed
8,57541000,Closed
2,2000,Closed
20,1000,Closed
18,13912000,Closed
11,95167000,Closed
20,286271000,Closed
20,1000,Closed
11,1000,Closed
18,1000,Closed
18,14986000,Closed
20,2707000,Closed
19,1000,Closed
1,1000,Closed
3,8881000,Closed
18,2000,Closed
5,41692000,Closed
2,14526000,Closed
14,1000,Closed
18,2000,Closed
2,2104000,Closed
20,1000,Closed
16,1218000,Closed
14,16782000,Closed
20,1000,Closed
5,90808000,Closed
3,2000,Closed
16,149797000,Closed
20,1000,Closed
4,48776000,Closed
18,89720000,Closed
20,1000,Closed
19,1000,Closed
7,106106000,Closed
22,5000,Closed
3,322881000,Closed
19,1000,Closed
3,312580000,Closed
3,112735000,Closed
21,1000,Closed
22,6000,Closed
3,337145000,Closed
18,1000,Closed
8,1000,Closed
18,2000,Closed
3,94531000,Closed
5,5342000,Closed
16,18683000,Closed
19,14062000,Closed
20,1000,Closed
4,336971000,Closed
3,106015000,Closed
14,1000,Closed
3,508439000,Closed
6,166013000,Closed
20,1000,Closed
14,3198971000,Closed
20,8177000,Closed
19,1000,Closed
18,5392000,Closed
3,141374000,Closed
21,2539000,Closed
21,1000,Closed
13,5854000,Closed
4,9541000,Closed
3,157482000,Closed
18,8512000,Closed
6,107866000,Closed
14,1000,Closed
7,17009000,Closed
3,242486000,Closed
7,1000,Closed
4,69957000,Closed
18,1000,Closed
16,78115000,Closed
5,1000,Closed
17,1000,Closed
15,20745000,Closed
2,108787000,Closed
9,54612000,Closed
4,519477000,Closed
20,16401000,Closed
19,95784000,Closed
20,1000,Closed
22,3299000,Closed
14,1000,Closed
18,1000,Closed
21,1000,Closed
14,1000,Closed
8,1000,Closed
14,1000,Closed
5,238942000,Closed
18,4395000,Closed
12,266623000,Closed
6,86492000,Closed
2,321736000,Closed
18,1000,Closed
6,1060000,Closed
3,108592000,Closed
15,98057000,Closed
11,2000,Closed
11,6355046000,Closed
19,429631000,Closed
20,40818000,Closed
10,19257000,Closed
20,1000,Closed
11,1000,Closed
20,1000,Closed
19,1000,Closed
6,1000,Closed
4,83974000,Closed
3,29570000,Closed
18,1000,Closed
13,14541000,Closed
18,78285000,Closed
4,122051000,Closed
1,154281000,Closed
3,6661000,Closed
15,1000,Closed
19,62697000,Closed
4,81934000,Closed
5,1892682000,Closed
19,1000,Closed
16,3517000,Closed
18,1000,Closed
5,4910000,Closed
5,96503000,Closed
3,12700000,Closed
8,251163000,Closed
22,2000,Closed
2,258758000,Closed
8,97948000,Closed
4,496154000,Closed
11,107108000,Closed
3,10000,Closed
20,1000,Closed
2,14207000,Closed
12,82788000,Closed
19,1000,Closed
19,1000,Closed
11,1000,Closed
6,143352000,Closed
2,3673000,Closed
9,80616000,Closed
1,1000,Closed
22,1000,Closed
2,1000,Closed
18,6000,Closed
2,621992000,Closed
9,12052000,Closed
18,1000,Closed
3,2000,Closed
20,1000,Closed
19,18438000,Closed
7,3000,Closed
20,1000,Closed
17,7272000,Closed
11,2000,Closed
15,2613000,Closed
6,1000,Closed
5,49062000,Closed
20,1000,Closed
18,339163000,Closed
8,1000,Closed
20,1000,Closed
18,178151000,Closed
20,1000,Closed
14,1000,Closed
9,300472000,Closed
19,5000,Closed
5,251615000,Closed
8,17375000,Closed
4,1000,Closed
19,6000,Closed
14,34000,Closed
7,4032302000,Closed
1,342035000,Closed
8,1000,Closed
18,1000,Closed
8,458000,Closed
14,2000,Closed
11,1000,Closed
20,1000,Closed
3,153575000,Closed
18,2000,Closed
1,1000,Closed
18,1000,Closed
14,1000,Closed
21,1000,Closed
3,8000,Closed
3,79162000,Closed
7,1000,Closed
4,193096000,Closed
9,4000,Closed
3,257543000,Closed
6,9701000,Closed
20,1000,Closed
16,172650000,Closed
1,177697000,Closed
1,1000,Closed
3,257360000,Closed
17,40663000,Closed
7,42835000,Closed
20,1000,Closed
1,1000,Closed
20,2122000,Closed
10,12850000,Closed
9,254893000,Closed
21,6244000,Closed
18,79771000,Closed
8,8073000,Closed
9,88970000,Closed
20,55984000,Closed
1,2000,Closed
13,163683000,Closed
18,73615000,Closed
11,1000,Closed
13,1327740000,Closed
14,175640000,Closed
7,1000,Closed
11,1599000,Closed
5,1049868000,Closed
2,24287000,Closed
20,1000,Closed
1,1000,Closed
20,1000,Closed
20,1000,Closed
9,90906000,Closed
3,2000,Closed
9,10068000,Closed
18,1000,Closed
1,1000,Closed
2,74105000,Closed
14,1000,Closed
7,1000,Closed
13,447135000,Closed
5,22157875000,Closed
19,1000,Closed
18,1000,Closed
11,1000,Closed
11,1000,Closed
18,1000,Closed
20,1000,Closed
14,1000,Closed
15,1000,Closed
14,1619000,Closed
18,77750000,Closed
21,2000,Closed
22,91053000,Closed
3,553332000,Closed
19,1000,Closed
18,14311000,Closed
6,3000,Closed
3,2743000,Closed
2,1000,Closed
19,11963000,Closed
3,190547000,Closed
19,176291000,Closed
20,68000,Closed
21,179048000,Closed
20,1000,Closed
1,1000,Closed
17,1034062000,Closed
18,1000,Closed
7,2775601000,Closed
8,27976000,Closed
11,22882000,Closed
11,1000,Closed
18,1000,Closed
11,70736000,Closed
9,104388000,Closed
18,1000,Closed
7,2940667000,Closed
5,434442000,Closed
19,19484000,Closed
19,1000,Closed
20,88514000,Closed
18,245867000,Closed
12,2263000,Closed
18,1000,Closed
5,32846000,Closed
20,74834000,Closed
18,88870000,Closed
18,99015000,Closed
8,1000,Closed
4,13000,Closed
18,1000,Closed
4,1000,Closed
19,127326000,Closed
18,319765000,Closed
5,167992000,Closed
19,1000,Closed
18,5000,Closed
3,2000,Closed
7,166795000,Closed
15,1000,Closed
6,2857391000,Closed
12,1000,Closed
19,1000,Closed
5,154210000,Closed
8,1000,Closed
17,117700000,Closed
18,14732000,Closed
21,1000,Closed
2,1000,Closed
20,1000,Closed
15,32210724000,Closed
20,331384000,Closed
20,1000,Closed
20,1000,Closed
9,85000,Closed
11,99915000,Closed
10,12188000,Closed
18,1000,Closed
18,1000,Closed
20,21167944000,Closed
20,1000,Closed
3,82621000,Closed
12,1000,Closed
20,1000,Closed
20,1000,Closed
11,5101000,Closed
15,1000,Closed
18,116000,Closed
20,7085000,Closed
20,1000,Closed
15,97704000,Closed
7,2000,Closed
18,105849000,Closed
12,69439000,Closed
3,188521000,Closed
12,1000,Closed
20,29860000,Closed
21,373602000,Closed
9,59123000,Closed
4,22415000,Closed
4,203824000,Closed
12,1000,Closed
16,17132000,Closed
1,1000,Closed
17,50987000,Closed
5,1000,Closed
8,89629000,Closed
20,67171000,Closed
20,5768440000,Closed
18,240191000,Closed
18,92402000,Closed
18,1000,Closed
5,74567000,Closed
11,1000,Closed
10,3016000,Closed
21,1000,Closed
16,7094000,Closed
11,1000,Closed
14,1000,Closed
11,1000,Closed
15,1000,Closed
12,101164000,Closed
21,3608029000,Closed
11,1000,Closed
15,2507000,Closed
20,1000,Closed
5,259026000,Closed
14,77263000,Closed
20,1000,Closed
7,17894000,Closed
21,5000,Closed
14,78189000,Closed
11,86000,Closed
1,1000,Closed
2,11272000,Closed
18,1000,Closed
19,1000,Closed
8,25595000,Closed
10,5000,Closed
3,1000,Closed
11,1000,Closed
12,398000,Closed
18,1000,Closed
22,2000,Closed
16,1000,Closed
9,1000,Closed
20,1000,Closed
14,82302000,Closed
14,1000,Closed
20,1000,Closed
1,1000,Closed
21,5000,Closed
5,52917000,Closed
18,1000,Closed
18,78491000,Closed
20,6234000,Closed
5,94274000,Closed
3,806644000,Closed
20,1000,Closed
21,371000,Closed
18,166848000,Closed
5,6149560000,Closed
10,1000,Closed
22,1000,Closed
2,219130000,Closed
20,2000,Closed
18,13871000,Closed
20,2298000,Closed
18,57468000,Closed
1,1000,Closed
2,86642000,Closed
4,2000,Closed
20,1000,Closed
5,1876486000,Closed
20,1000,Closed
22,12110972000,Closed
14,1000,Closed
17,1000,Closed
3,3000,Closed
14,3261979000,Closed
14,1000,Closed
1,9000,Closed
5,122900000,Closed
21,1000,Closed
5,332620000,Closed
4,1000,Closed
17,1000,Closed
21,1000,Closed
12,1000,Closed
3,44407000,Closed
13,2000,Closed
3,93510000,Closed
18,65378000,Closed
5,74116000,Closed
20,1000,Closed
5,73596000,Closed
14,90652000,Closed
4,63862000,Closed
12,518542000,Closed
22,511594000,Closed
22,2000,Closed
20,41864000,Closed
3,234144000,Closed
18,1000,Closed
12,1000,Closed
4,59850000,Closed
2,1000,Closed
18,516336000,Closed
13,1000,Closed
4,476000,Closed
14,1000,Closed
6,317858000,Closed
3,95855000,Closed
22,2000,Closed
11,12678000,Closed
19,2000,Closed
15,1000,Closed
22,320336000,Closed
2,1000,Closed
16,1000,Closed
3,436552000,Closed
6,515983000,Closed
22,3000,Closed
5,158874000,Closed
11,7709000,Closed
22,22971000,Closed
18,20154000,Closed
17,237341000,Closed
22,3000,Closed
15,1000,Closed
17,5202000,Closed
1,1000,Closed
20,1000,Closed
8,1000,Closed
18,1000,Closed
5,1103509000,Closed
12,1000,Closed
21,9148000,Closed
4,17214000,Closed
14,1000,Closed
16,3507000,Closed
11,9343000,Closed
22,97589000,Closed
18,8824000,Closed
7,1000,Closed
4,153921000,Closed
10,1000,Closed
6,1000,Closed
20,1000,Closed
12,2000,Closed
20,831372000,Closed
21,234690000,Closed
14,1000,Closed
5,19249000,Closed
4,99683000,Closed
5,1000,Closed
6,1000,Closed
11,1000,Closed
5,1000,Closed
18,1000,Closed
17,1000,Closed
19,1000,Closed
2,110046000,Closed
12,75423000,Closed
20,339000,Closed
20,1000,Closed
22,75393000,Closed
21,12579000,Closed
1,2000,Closed
20,4000,Closed
1,1000,Closed
22,97000,Closed
19,1000,Closed
4,5312852000,Closed
22,5256000,Closed
22,4214465000,Closed
16,2000,Closed
9,897696000,Closed
9,7362000,Closed
20,2000,Closed
2,4943000,Closed
20,2831000,Closed
21,4000,Closed
19,19484000,Closed
3,98786000,Closed
14,2923141000,Closed
21,91373000,Closed
11,1000,Closed
19,1000,Closed
20,1000,Closed
3,1243000,Closed
3,90922000,Closed
11,1000,Closed
18,17864000,Closed
1,3213570000,Closed
1,2000,Closed
11,1000,Closed
3,1293653000,Closed
19,1000,Closed
9,66318000,Closed
4,19437000,Closed
4,88192000,Closed
17,1000,Closed
2,1000,Closed
5,9256000,Closed
18,1000,Closed
19,1000,Closed
15,1000,Closed
11,1000,Closed
22,176680000,Closed
18,1000,Closed
1,57129000,Closed
5,69909000,Closed
2,143397000,Closed
10,231852000,Closed
7,107743000,Closed
7,1412000,Closed
20,1000,Closed
12,88000,Closed
18,1000,Closed
10,2000,Closed
20,1000,Closed
6,29217000,Closed
2,179449000,Closed
20,1000,Closed
7,16852000,Closed
20,1137000,Closed
3,81195000,Closed
20,1000,Closed
3,835941000,Closed
20,1000,Closed
1,73232000,Closed
15,2000,Closed
17,23294000,Closed
18,61976000,Closed
21,58017000,Closed
3,14213000,Closed
19,1000,Closed
9,59333000,Closed
14,240812000,Closed
16,70472000,Closed
21,1200000,Closed
18,1000,Closed
1,1000,Closed
6,179865000,Closed
14,3530000,Closed
19,8658000,Closed
14,25537000,Closed
20,2000,Closed
18,34000,Closed
20,4000,Closed
20,15958000,Closed
4,9162000,Closed
3,193979000,Closed
22,5281000,Closed
2,14112000,Closed
21,5000,Closed
3,78256000,Closed
4,188765000,Closed
8,1000,Closed
18,13000,Closed
21,1000,Closed
20,14115000,Closed
5,833449000,Closed
8,24808000,Closed
17,91464000,Closed
20,7741000,Closed
18,1000,Closed
20,14642000,Closed
20,7000,Closed
18,597088000,Closed
18,31089000,Closed
19,71431000,Closed
7,189010000,Closed
11,2341585000,Closed
14,3000,Closed
2,256503000,Closed
18,14722000,Closed
20,1000,Closed
3,47090000,Closed
2,89863000,Closed
16,1000,Closed
18,6239000,Closed
20,1000,Closed
21,2000,Closed
8,371512000,Closed
19,5498000,Closed
19,1000,Closed
18,5204000,Closed
16,2000,Closed
5,40282000,Closed
11,2398350000,Closed
3,268592000,Closed
11,18233000,Closed
1,1000,Closed
1,1000,Closed
18,1000,Closed
21,287000,Closed
15,1000,Closed
9,149575000,Closed
18,3000,Closed
18,1000,Closed
19,18555000,Closed
9,2000,Closed
11,1000,Closed
8,42815000,Closed
16,1000,Closed
19,229014000,Closed
5,597279000,Closed
16,82302000,Closed
20,1000,Closed
6,94638000,Closed
19,2000,Closed
19,170689000,Closed
20,1000,Closed
20,1000,Closed
11,1000,Closed
14,256000,Closed
15,3660000,Closed
20,2000,Closed
18,1000,Closed
17,75007000,Closed
5,170398000,Closed
1,2000,Closed
14,1000,Closed
14,1000,Closed
21,78655000,Closed
7,1000,Closed
21,3000,Closed
18,27000,Closed
18,77672000,Closed
19,26736000,Closed
6,3000,Closed
10,1000,Closed
19,3000,Closed
15,1000,Closed
19,5000,Closed
5,69330000,Closed
20,1000,Closed
18,89226000,Closed
19,1000,Closed
16,2000,Closed
20,2000,Closed
11,2221000,Closed
13,1000,Closed
20,5429000,Closed
20,60381000,Closed
20,1000,Closed
3,8000,Closed
6,4000,Closed
6,317332000,Closed
2,268256000,Closed
12,10253000,Closed
8,5265000,Closed
3,277534000,Closed
19,1000,Closed
4,89555000,Closed
17,77389000,Closed
19,1000,Closed
1,1000,Closed
14,10189000,Closed
10,1000,Closed
18,1000,Closed
4,10722000,Closed
2,4963000,Closed
5,2354000,Closed
14,12121000,Closed
14,72465000,Closed
2,366455000,Closed
7,81686000,Closed
20,18297000,Closed
3,170398000,Closed
21,864758000,Closed
6,1000,Closed
20,68465000,Closed
8,1000,Closed
5,3000,Closed
19,1000,Closed
7,1000,Closed
12,1000,Closed
5,18122000,Closed
18,2000,Closed
3,602918000,Closed
20,2000,Closed
22,2000,Closed
12,6207000,Closed
4,1000,Closed
19,2000,Closed
21,159459000,Closed
1,2000,Closed
11,1000,Closed
8,1000,Closed
17,91294000,Closed
1,2000,Closed
3,95751000,Closed
3,43136000,Closed
2,344991000,Closed
14,393000,Closed
5,2000,Closed
18,200000,Closed
18,14427000,Closed
11,6866000,Closed
18,94521000,Closed
2,81524000,Closed
18,78083000,Closed
2,74097000,Closed
6,1000,Closed
7,2000,Closed
18,11624000,Closed
14,1000,Closed
18,1000,Closed
13,2000,Closed
15,94850000,Closed
22,2000,Closed
19,83021000,Closed
13,10866000,Closed
5,75561000,Closed
5,14549000,Closed
19,101396000,Closed
1,1000,Closed
1,1000,Closed
12,6000,Closed
11,256443000,Closed
10,10979000,Closed
7,1000,Closed
21,12000,Closed
14,1000,Closed
18,18161000,Closed
8,4489000,Closed
19,17234000,Closed
18,74281000,Closed
20,1000,Closed
22,231000,Closed
8,171037000,Closed
3,1000,Closed
18,4993000,Closed
16,104764000,Closed
21,8000,Closed
3,36000,Closed
14,80568000,Closed
7,258195000,Closed
20,16149185000,Closed
4,21845000,Closed
6,15535000,Closed
3,158302000,Closed
5,13576000,Closed
22,5000,Closed
2,701624000,Closed
4,1000,Closed
2,101184000,Closed
3,74080000,Closed
20,347000,Closed
3,3299000,Closed
20,50364000,Closed
20,2000,Closed
19,1036669000,Closed
11,1000,Closed
11,1000,Closed
1,8000,Closed
11,2000,Closed
5,498000,Closed
18,1000,Closed
4,81189000,Closed
18,9648000,Closed
9,1000,Closed
19,2000,Closed
19,2000,Closed
9,592740000,Closed
14,65951000,Closed
18,3000,Closed
19,247159000,Closed
20,1000,Closed
11,1000,Closed
20,170588000,Closed
20,1000,Closed
21,2000,Closed
18,96411000,Closed
21,3698000,Closed
4,1000,Closed
14,1000,Closed
15,20715000,Closed
20,1000,Closed
18,1000,Closed
20,1000,Closed
18,74196000,Closed
13,847026000,Closed
18,12585000,Closed
20,519000,Closed
20,597780000,Closed
18,1000,Closed
18,3632000,Closed
13,2000,Closed
18,1000,Closed
20,7524000,Closed
5,252355000,Closed
4,8196000,Closed
22,84374000,Closed
7,1000,Closed
6,1000,Closed
3,55497000,Closed
18,1000,Closed
14,1000,Closed
4,78428000,Closed
21,1000,Closed
16,79088000,Closed
20,1000,Closed
6,7625000,Closed
3,6215000,Closed
5,3535247000,Closed
21,19000,Closed
1,1000,Closed
19,1000,Closed
14,233402000,Closed
11,1000,Closed
21,90459000,Closed
14,1000,Closed
14,1000,Closed
18,10138000,Closed
18,1000,Closed
10,325621000,Closed
18,1000,Closed
5,165669000,Closed
4,1487677000,Closed
20,123679000,Closed
17,148363000,Closed
9,6553000,Closed
19,1000,Closed
14,1000,Closed
18,276889000,Closed
5,75946000,Closed
9,1000,Closed
3,1000,Closed
9,83836000,Closed
16,5460000,Closed
7,1000,Closed
6,1000,Closed
13,178615000,Closed
12,81227000,Closed
5,1000,Closed
4,83185000,Closed
14,1000,Closed
5,86826000,Closed
7,256774000,Closed
3,1000,Closed
10,1000,Closed
2,71242000,Closed
18,346156000,Closed
11,20105000,Closed
4,1136824000,Closed
5,14901000,Closed
6,351733000,Closed
1,1000,Closed
19,1000,Closed
18,3766000,Closed
22,272558000,Closed
8,155959000,Closed
14,419000,Closed
19,1000,Closed
8,3017000,Closed
19,1000,Closed
13,79555000,Closed
10,4011000,Closed
18,1000,Closed
1,2000,Closed
3,670757000,Closed
5,713860000,Closed
1,427854000,Closed
5,1720332000,Closed
12,60308000,Closed
20,1000,Closed
20,1000,Closed
22,413000,Closed
22,5000,Closed
16,1700871000,Closed
19,2000,Closed
1,2000,Closed
3,4141214000,Closed
6,175014000,Closed
1,449255000,Closed
19,63845000,Closed
2,21699912000,Closed
16,99458000,Closed
14,1000,Closed
20,3000,Closed
20,1000,Closed
4,88125000,Closed
21,11000,Closed
11,1000,Closed
13,76270000,Closed
19,21466000,Closed
2,88511000,Closed
12,191819000,Closed
3,5522000,Closed
14,1000,Closed
5,178384000,Closed
8,9512000,Closed
8,50974000,Closed
5,264933000,Closed
21,333546000,Closed
14,1000,Closed
19,84263000,Closed
20,1000,Closed
5,1389943000,Closed
3,25922000,Closed
19,1000,Closed
16,15142000,Closed
18,2000,Closed
19,17371000,Closed
20,1000,Closed
18,1000,Closed
19,277338000,Closed
4,72224000,Closed
12,5000,Closed
18,2000,Closed
7,91443000,Closed
18,245514000,Closed
22,153324000,Closed
18,1000,Closed
20,1000,Closed
17,1000,Closed
18,13942000,Closed
6,177080000,Closed
8,1000,Closed
15,98094000,Closed
8,3007000,Closed
18,14114000,Closed
22,86927000,Closed
1,1000,Closed
18,1000,Closed
20,1000,Closed
6,1000,Closed
10,1000,Closed
1,1000,Closed
3,1000,Closed
14,192045000,Closed
18,1000,Closed
3,368715000,Closed
4,324320000,Closed
4,6000,Closed
19,1000,Closed
20,1000,Closed
18,2000,Closed
5,103309000,Closed
20,77875000,Closed
5,448509000,Closed
20,2680000,Closed
4,7912000,Closed
18,1000,Closed
11,2055000,Closed
2,36513000,Closed
20,17700184000,Closed
3,30460000,Closed
14,1000,Closed
18,1000,Closed
20,1000,Closed
14,2000,Closed
20,88159000,Closed
2,161574000,Closed
1,593594000,Closed
18,11408000,Closed
22,5000,Closed
16,685511000,Closed
22,2666938000,Closed
11,12840000,Closed
2,60275000,Closed
20,1000,Closed
15,1000,Closed
14,6856000,Closed
7,1000,Closed
19,235687000,Closed
18,1000,Closed
19,2000,Closed
18,1000,Closed
20,1000,Closed
16,1000,Closed
10,78275000,Closed
6,18653000,Closed
18,8434000,Closed
9,9000,Closed
20,334773000,Closed
8,68338000,Closed
12,80505000,Closed
21,1000,Closed
9,1000,Closed
3,46518000,Closed
5,84807000,Closed
2,263138000,Closed
8,2449000,Closed
18,131633000,Closed
4,1000,Closed
18,3252000,Closed
14,1000,Closed
19,2000,Closed
20,1000,Closed
8,1000,Closed
14,1000,Closed
21,1000,Closed
12,2000,Closed
15,1000,Closed
5,14611239000,Closed
3,2992000,Closed
4,2945000,Closed
12,1907000,Closed
17,272467000,Closed
18,2000,Closed
14,87712000,Closed
6,1000,Closed
19,1000,Closed
14,1000,Closed
3,1808432000,Closed
21,2000,Closed
18,1000,Closed
12,10946000,Closed
16,84138000,Closed
2,15096000,Closed
11,1000,Closed
18,64160000,Closed
18,1000,Closed
2,1000,Closed
16,2000,Closed
1,9000,Closed
19,1000,Closed
11,1000,Closed
9,1000,Closed
19,1000,Closed
19,2000,Closed
20,1000,Closed
14,79890000,Closed
5,127349000,Closed
3,79991000,Closed
18,78533000,Closed
20,1212074000,Closed
18,210775000,Closed
13,71008000,Closed
12,91597000,Closed
6,1159000,Closed
5,1000,Closed
14,1000,Closed
20,3493000,Closed
18,5000,Closed
16,28153795000,Closed
1,5562456000,Closed
18,1000,Closed
9,15780000,Closed
14,1000,Closed
2,59807000,Closed
13,1000,Closed
20,1000,Closed
3,2000,Closed
18,1000,Closed
14,1000,Closed
22,3014072000,Closed
15,1000,Closed
3,2927000,Closed
11,1000,Closed
18,1017792000,Closed
4,79329000,Closed
6,159800000,Closed
1,44000,Closed
18,1000,Closed
11,1000,Closed
18,1000,Closed
12,11171000,Closed
20,1000,Closed
9,80056000,Closed
